Contract_ID,Lessee_ID,Owner_ID,WH_ID,Start_date,End_date,NumSkids,StorPref,TotPrice,Deposit,Status
314,15794,4431,286,1/15/2018,6/2/2018,44,climate_controlled,1884.48,188.448,Active
315,34367,28617,198,11/23/2018,12/29/2018,104,dry,1949.75,194.975,Active
316,23139,10161,318,8/22/2018,11/6/2018,81,climate_controlled,1878.17,187.817,Pending
317,13371,31764,215,6/8/2018,7/10/2018,125,dry,1620.16,162.016,Terminated
318,12171,39809,107,4/20/2018,11/13/2018,79,climate_controlled,6365.57,636.557,Active
319,21140,1525,154,1/17/2018,5/8/2018,92,dry,3706.54,370.654,Pending
320,32585,36491,193,6/16/2018,12/22/2018,119,dry,5915.44,591.544,Terminated
321,19494,21113,66,2/14/2018,6/28/2018,169,climate_controlled,9172.56,917.256,Pending
322,27757,15410,307,1/19/2018,3/14/2018,97,dry,1129.69,112.969,Active
323,15302,14126,306,7/7/2018,9/21/2018,99,dry,2651.75,265.175,Declined
324,32906,10161,318,1/30/2018,9/6/2018,95,climate_controlled,6347.52,634.752,Pending
325,17248,35610,368,5/29/2018,8/4/2018,156,climate_controlled,1264.55,126.455,Terminated
326,14908,20231,324,5/13/2018,11/14/2018,111,climate_controlled,5941.08,594.108,Accepted
327,37149,27963,105,5/16/2018,10/13/2018,102,climate_controlled,2816.88,281.688,Declined
328,9967,15365,341,10/21/2018,12/4/2018,70,climate_controlled,1863.19,186.319,Terminated
329,5995,19974,25,6/6/2018,9/3/2018,89,climate_controlled,3458.33,345.833,Terminated
330,22540,39809,303,11/28/2018,11/29/2018,102,dry,37.56,3.756,Terminated
331,1008,12354,36,10/1/2018,12/10/2018,82,climate_controlled,1751.25,175.125,Terminated
332,19035,13603,31,2/21/2018,4/2/2018,129,climate_controlled,3854.31,385.431,Declined
333,23434,1484,188,3/30/2018,7/7/2018,94,frozen,2055.99,205.599,Terminated
334,39646,20656,26,12/25/2018,12/30/2018,138,dry,424.66,42.466,Active
335,5386,1666,140,6/22/2018,7/18/2018,26,climate_controlled,138.68,13.868,Accepted
336,4259,5909,179,7/24/2018,9/9/2018,147,climate_controlled,1126.64,112.664,Accepted
337,32575,13736,377,4/14/2018,10/2/2018,78,climate_controlled,5823.41,582.341,Active
338,31430,32214,361,12/20/2018,12/30/2018,138,dry,479.11,47.911,Accepted
339,32760,12711,93,8/3/2018,11/14/2018,99,dry,2145.56,214.556,Accepted
340,27332,1484,188,10/6/2018,11/9/2018,54,frozen,405.63,40.563,Pending
341,15322,1525,154,1/8/2018,6/29/2018,99,dry,6180.46,618.046,Terminated
342,29288,32214,335,12/23/2018,12/28/2018,118,climate_controlled,136.56,13.656,Accepted
343,7856,10857,336,8/28/2018,10/9/2018,97,frozen,3214.55,321.455,Terminated
344,18711,3147,319,10/3/2018,10/27/2018,101,climate_controlled,1466.35,146.635,Active
345,38164,14126,306,2/4/2018,11/23/2018,81,dry,8335.87,833.587,Active
346,24075,288,182,11/27/2018,12/31/2018,171,dry,1529.16,152.916,Terminated
347,11836,36026,353,11/1/2018,12/6/2018,92,climate_controlled,1778.5,177.85,Active
348,7788,15174,218,12/1/2018,12/25/2018,87,dry,1142.28,114.228,Terminated
349,13471,6168,81,1/18/2018,3/8/2018,82,dry,2282.66,228.266,Active
350,15298,16884,297,5/30/2018,8/22/2018,97,climate_controlled,3514.58,351.458,Terminated
351,36954,13457,65,12/8/2018,12/13/2018,47,cooler,95.18,9.518,Active
352,22240,10220,2,4/13/2018,5/30/2018,58,climate_controlled,573.58,57.358,Accepted
353,17851,35610,368,8/8/2018,11/25/2018,145,climate_controlled,1912.19,191.219,Terminated
354,3776,27779,142,7/12/2018,8/14/2018,73,climate_controlled,722.3,72.23,Active
355,4800,13603,31,5/21/2018,7/20/2018,85,climate_controlled,3809.49,380.949,Accepted
356,38530,23030,69,6/21/2018,8/19/2018,82,dry,1476.05,147.605,Pending
357,23558,8431,180,5/12/2018,7/19/2018,133,climate_controlled,4757.39,475.739,Pending
358,26558,21451,126,4/17/2018,4/28/2018,97,dry,258.18,25.818,Accepted
359,36673,574,38,12/15/2018,12/24/2018,126,frozen,387.73,38.773,Declined
360,35112,1279,44,9/28/2018,12/6/2018,97,dry,2323.66,232.366,Terminated
361,1884,39939,230,4/28/2018,6/28/2018,142,dry,5239.92,523.992,Pending
362,21870,10857,336,5/3/2018,6/16/2018,106,frozen,3680.09,368.009,Active
363,18435,28413,183,4/12/2018,9/2/2018,130,climate_controlled,5280.58,528.058,Terminated
364,287,35593,7,5/20/2018,5/30/2018,119,climate_controlled,237.87,23.787,Terminated
365,32700,11384,248,12/1/2018,12/13/2018,74,cooler,583.89,58.389,Declined
366,11294,21113,66,5/4/2018,7/5/2018,67,climate_controlled,1682.54,168.254,Declined
367,30248,16327,112,10/27/2018,11/28/2018,89,climate_controlled,1498.13,149.813,Terminated
368,28258,17630,257,5/26/2018,8/12/2018,128,dry,5724.52,572.452,Terminated
369,29710,29023,349,3/24/2018,11/27/2018,67,climate_controlled,8303.45,830.345,Active
370,16446,1484,188,5/10/2018,11/27/2018,49,frozen,2175.95,217.595,Pending
371,12604,39809,303,12/14/2018,12/30/2018,60,dry,353.49,35.349,Pending
372,36713,16327,112,1/22/2018,2/10/2018,164,climate_controlled,1639.1,163.91,Declined
373,23160,26171,29,12/14/2018,12/23/2018,91,climate_controlled,249.87,24.987,Declined
374,10841,18836,119,2/28/2018,4/18/2018,97,dry,2500.21,250.021,Active
375,3500,17783,331,9/29/2018,11/10/2018,22,climate_controlled,170.12,17.012,Declined
376,32049,39158,167,10/10/2018,11/9/2018,107,climate_controlled,675.42,67.542,Active
377,10767,14863,203,8/18/2018,8/28/2018,76,frozen,199.89,19.989,Declined
378,17877,23552,299,10/4/2018,11/5/2018,124,climate_controlled,2817.82,281.782,Pending
379,10290,4854,162,2/20/2018,12/9/2018,52,dry,3674.11,367.411,Active
380,39828,2525,226,11/26/2018,11/28/2018,127,dry,88.18,8.818,Declined
381,18329,25843,117,11/23/2018,12/13/2018,124,dry,652.27,65.227,Pending
382,14672,19138,54,11/13/2018,12/5/2018,149,climate_controlled,1500.16,150.016,Terminated
383,12714,32214,361,4/30/2018,11/25/2018,84,dry,6095.06,609.506,Active
384,23515,22325,207,8/21/2018,10/2/2018,119,climate_controlled,1288.25,128.825,Declined
385,10713,22325,207,5/7/2018,8/3/2018,137,climate_controlled,3107.48,310.748,Pending
386,16256,7541,298,8/12/2018,12/22/2018,94,climate_controlled,7505.99,750.599,Terminated
387,22663,33546,282,7/24/2018,9/2/2018,52,frozen,864.37,86.437,Terminated
388,13564,39809,303,8/20/2018,9/14/2018,63,dry,579.95,57.995,Pending
389,32401,1666,288,3/8/2018,8/22/2018,133,cooler,4907.11,490.711,Pending
390,4201,12354,36,9/23/2018,11/20/2018,68,climate_controlled,1203.3,120.33,Terminated
391,6749,4443,98,9/28/2018,10/7/2018,100,climate_controlled,511.3,51.13,Declined
392,9295,34906,148,3/17/2018,10/29/2018,47,climate_controlled,4637.59,463.759,Active
393,28915,11099,334,10/29/2018,12/13/2018,89,climate_controlled,1664.32,166.432,Terminated
394,36681,11638,84,11/28/2018,12/30/2018,137,dry,1614.27,161.427,Active
395,24131,17298,278,10/20/2018,12/12/2018,86,dry,1510.51,151.051,Terminated
396,28811,33546,5,4/24/2018,11/25/2018,115,climate_controlled,7543.5,754.35,Declined
397,13101,11992,312,12/30/2018,12/31/2018,46,climate_controlled,22.26,2.226,Active
398,36331,14863,203,3/1/2018,11/13/2018,80,frozen,5407.56,540.756,Declined
399,8756,2324,291,10/4/2018,10/5/2018,75,dry,22.88,2.288,Accepted
400,2171,38424,78,11/17/2018,12/20/2018,83,climate_controlled,1138.22,113.822,Declined
401,8383,19336,333,1/21/2018,8/2/2018,57,dry,2893.41,289.341,Accepted
402,21663,8748,19,3/10/2018,11/2/2018,131,climate_controlled,7512.52,751.252,Accepted
403,27809,174,108,11/3/2018,11/6/2018,103,climate_controlled,113.78,11.378,Accepted
404,31342,1484,188,1/7/2018,7/12/2018,122,frozen,5013.38,501.338,Active
405,12858,26171,29,8/30/2018,11/14/2018,91,climate_controlled,2110.04,211.004,Declined
406,26595,1178,249,4/18/2018,8/26/2018,113,climate_controlled,7572.8,757.28,Pending
407,16971,10733,274,9/8/2018,12/12/2018,75,dry,4684.93,468.493,Terminated
408,20731,1178,249,6/7/2018,12/12/2018,51,climate_controlled,4942.68,494.268,Accepted
409,31111,35115,175,11/2/2018,12/22/2018,78,climate_controlled,1538.63,153.863,Terminated
410,24252,23830,245,10/17/2018,12/20/2018,88,dry,2221.94,222.194,Terminated
411,24544,10678,316,8/8/2018,10/26/2018,78,dry,2431.04,243.104,Pending
412,2779,25138,213,12/2/2018,12/11/2018,57,climate_controlled,337.32,33.732,Active
413,36329,15976,155,1/6/2018,7/16/2018,111,climate_controlled,1449.8,144.98,Terminated
414,28221,32214,361,2/6/2018,9/17/2018,128,dry,9909.85,990.985,Pending
415,2752,72,302,12/5/2018,12/12/2018,98,dry,263.42,26.342,Terminated
416,197,17618,211,5/24/2018,10/31/2018,110,climate_controlled,6943.56,694.356,Active
417,3962,25693,250,3/18/2018,8/27/2018,66,dry,7592.78,759.278,Terminated
418,10788,25138,213,2/14/2018,6/4/2018,101,climate_controlled,7305.21,730.521,Accepted
419,12763,13457,352,9/30/2018,10/9/2018,97,dry,367.38,36.738,Terminated
420,31682,16330,120,4/18/2018,10/21/2018,97,climate_controlled,10249.83,1024.983,Accepted
421,17635,31492,104,11/13/2018,12/20/2018,92,climate_controlled,1271.32,127.132,Accepted
422,17793,17783,189,3/2/2018,3/7/2018,135,climate_controlled,184.64,18.464,Accepted
423,10424,30023,132,5/4/2018,12/27/2018,121,climate_controlled,11313.67,1131.367,Terminated
424,38798,19138,238,1/5/2018,10/15/2018,31,climate_controlled,3507.28,350.728,Declined
425,18793,288,9,2/1/2018,11/16/2018,112,climate_controlled,16119.16,1611.916,Pending
426,1836,27963,105,11/7/2018,12/17/2018,95,climate_controlled,699.62,69.962,Active
427,35117,10678,316,2/18/2018,11/27/2018,55,dry,6119.01,611.901,Pending
428,35593,8529,51,3/5/2018,4/11/2018,152,climate_controlled,1360.85,136.085,Terminated
429,33467,38424,78,9/30/2018,11/6/2018,103,climate_controlled,1583.71,158.371,Declined
430,28766,12711,93,12/6/2018,12/25/2018,66,dry,263.86,26.386,Declined
431,15248,35040,48,10/14/2018,12/15/2018,26,climate_controlled,669.89,66.989,Terminated
432,34772,33115,209,4/17/2018,5/27/2018,164,climate_controlled,3450.74,345.074,Active
433,37055,19138,238,10/14/2018,10/22/2018,71,climate_controlled,227.08,22.708,Accepted
434,14539,40130,3,11/6/2018,12/13/2018,83,dry,1017.72,101.772,Terminated
435,19446,33115,178,2/7/2018,11/30/2018,64,dry,11061.22,1106.122,Declined
436,37915,21885,219,6/13/2018,7/20/2018,97,dry,623.01,62.301,Terminated
437,19468,38779,289,9/1/2018,11/20/2018,153,dry,6309.8,630.98,Declined
438,4873,20449,326,5/13/2018,6/4/2018,94,climate_controlled,924.65,92.465,Accepted
439,17931,2897,169,3/9/2018,10/7/2018,91,cooler,11873.3,1187.33,Pending
440,13505,24998,292,11/27/2018,12/9/2018,105,climate_controlled,550.12,55.012,Accepted
441,27965,29110,236,9/19/2018,12/22/2018,98,dry,3101.29,310.129,Declined
442,3593,20656,290,1/20/2018,10/21/2018,98,climate_controlled,19068.6,1906.86,Active
443,18886,31315,253,12/12/2018,12/24/2018,110,climate_controlled,729.07,72.907,Declined
444,18666,22232,150,4/15/2018,8/4/2018,107,dry,4998.1,499.81,Accepted
445,1347,36491,153,8/17/2018,12/2/2018,125,climate_controlled,3517.81,351.781,Terminated
446,14304,34906,148,11/25/2018,12/4/2018,128,climate_controlled,502.97,50.297,Pending
447,36373,19138,54,7/13/2018,9/11/2018,129,climate_controlled,3542.16,354.216,Active
448,15257,14557,308,1/28/2018,3/13/2018,53,climate_controlled,1165.36,116.536,Terminated
449,21785,38424,99,11/4/2018,11/5/2018,83,climate_controlled,43.66,4.366,Accepted
450,16887,4443,98,11/15/2018,12/23/2018,86,climate_controlled,1856.58,185.658,Pending
451,1372,29057,235,5/25/2018,9/10/2018,55,climate_controlled,1437.32,143.732,Declined
452,12764,12354,36,5/4/2018,11/24/2018,63,climate_controlled,3921.09,392.109,Active
453,8861,21451,34,7/29/2018,12/5/2018,120,climate_controlled,6107.18,610.718,Accepted
454,16737,30717,273,4/5/2018,4/12/2018,114,dry,377.79,37.779,Active
455,39964,38424,99,1/1/2018,1/9/2018,155,climate_controlled,652.27,65.227,Accepted
456,6483,9332,77,9/11/2018,12/17/2018,90,cooler,1607.28,160.728,Active
457,23810,3390,30,7/3/2018,8/8/2018,37,climate_controlled,539.51,53.951,Terminated
458,9341,37401,205,12/12/2018,12/24/2018,159,climate_controlled,792.89,79.289,Terminated
459,23650,28092,163,4/12/2018,5/5/2018,98,climate_controlled,865.54,86.554,Pending
460,25003,15022,79,10/8/2018,11/26/2018,116,dry,3737.42,373.742,Active
461,28724,10733,369,12/24/2018,12/25/2018,82,dry,23.72,2.372,Active
462,8888,16327,102,4/3/2018,8/14/2018,85,dry,1843.49,184.349,Pending
463,25579,25843,329,3/14/2018,9/18/2018,114,climate_controlled,5636.91,563.691,Declined
464,21481,38892,118,5/7/2018,12/5/2018,93,dry,4770.73,477.073,Terminated
465,6178,4854,351,9/17/2018,12/29/2018,79,climate_controlled,3039,303.9,Declined
466,18720,25456,346,11/13/2018,12/28/2018,112,climate_controlled,3128.39,312.839,Active
467,29502,38424,78,3/30/2018,4/25/2018,143,climate_controlled,1545.06,154.506,Terminated
468,4645,21042,72,2/28/2018,6/28/2018,157,cooler,9513.94,951.394,Declined
469,19845,29271,75,5/16/2018,7/9/2018,92,climate_controlled,1097.59,109.759,Active
470,29660,39836,159,9/13/2018,12/31/2018,66,dry,2384.07,238.407,Declined
471,27229,26171,29,1/31/2018,4/1/2018,102,climate_controlled,1867.19,186.719,Active
472,8779,1178,249,12/30/2018,12/31/2018,113,climate_controlled,58.25,5.825,Terminated
473,14490,27952,113,8/2/2018,12/18/2018,156,climate_controlled,11324.32,1132.432,Pending
474,18131,27963,105,11/17/2018,12/28/2018,65,climate_controlled,490.65,49.065,Terminated
475,1144,30217,76,3/17/2018,8/14/2018,90,climate_controlled,5041.97,504.197,Terminated
476,19136,17630,257,1/31/2018,2/23/2018,86,dry,1134.13,113.413,Declined
477,33240,31492,116,7/7/2018,11/30/2018,75,climate_controlled,6624,662.4,Pending
478,37510,19336,287,9/10/2018,11/27/2018,87,cooler,1499.24,149.924,Declined
479,30884,19729,372,10/18/2018,10/22/2018,77,climate_controlled,171.74,17.174,Accepted
480,28629,9382,243,1/29/2018,3/24/2018,109,climate_controlled,2198.3,219.83,Active
481,3068,12354,36,3/10/2018,9/11/2018,87,climate_controlled,4910.52,491.052,Accepted
482,4594,34188,310,5/24/2018,7/5/2018,100,climate_controlled,1325.59,132.559,Active
483,37102,288,35,7/7/2018,12/20/2018,124,cooler,4222.82,422.282,Declined
484,29997,29058,374,1/6/2018,6/19/2018,63,climate_controlled,3478.35,347.835,Accepted
485,34095,30717,263,4/14/2018,8/14/2018,62,climate_controlled,3222.89,322.289,Accepted
486,38564,28617,198,11/6/2018,11/7/2018,119,dry,61.97,6.197,Terminated
487,12180,21102,267,9/8/2018,11/23/2018,120,climate_controlled,5612.92,561.292,Declined
488,1386,1279,44,2/23/2018,9/19/2018,100,dry,7221.3,722.13,Terminated
489,19355,29271,75,4/22/2018,7/31/2018,86,climate_controlled,1900.01,190.001,Terminated
490,658,15174,218,9/1/2018,11/24/2018,116,dry,5330.64,533.064,Terminated
491,30793,29110,236,1/26/2018,3/17/2018,109,dry,1834.78,183.478,Accepted
492,28766,39158,370,10/5/2018,11/24/2018,125,dry,2794.52,279.452,Active
493,24362,21885,219,4/29/2018,7/8/2018,127,dry,1543.21,154.321,Pending
494,29040,19021,327,1/15/2018,12/17/2018,186,climate_controlled,42736.99,4273.699,Pending
495,10286,10733,369,3/4/2018,9/11/2018,80,dry,4420.73,442.073,Pending
496,6852,21113,66,1/27/2018,8/2/2018,110,climate_controlled,8331.7,833.17,Declined
497,11356,1525,18,9/2/2018,11/9/2018,79,dry,2458.46,245.846,Declined
498,13304,23988,138,4/19/2018,12/29/2018,109,dry,5679.8,567.98,Active
499,15158,34188,310,6/13/2018,10/24/2018,72,climate_controlled,3022.34,302.234,Accepted
500,16835,33546,220,8/5/2018,9/1/2018,88,climate_controlled,1437.32,143.732,Terminated
501,19476,528,266,2/23/2018,7/1/2018,131,climate_controlled,5645.07,564.507,Terminated
502,136,31764,37,9/17/2018,12/1/2018,97,dry,4783.56,478.356,Pending
503,31132,17618,211,10/20/2018,10/30/2018,124,climate_controlled,489.21,48.921,Accepted
504,93,36491,88,3/16/2018,12/14/2018,46,frozen,9380.31,938.031,Active
505,28948,38779,289,5/28/2018,6/14/2018,147,dry,1288.25,128.825,Declined
506,23647,17148,15,11/19/2018,12/2/2018,93,dry,953.95,95.395,Terminated
507,35624,15976,155,10/27/2018,11/15/2018,125,climate_controlled,162.41,16.241,Active
508,35977,19389,232,12/24/2018,12/29/2018,80,climate_controlled,63.12,6.312,Accepted
509,8765,28092,163,2/28/2018,11/4/2018,149,climate_controlled,14246.78,1424.678,Terminated
510,8227,15914,192,12/24/2018,12/27/2018,75,climate_controlled,56.81,5.681,Accepted
511,21366,26171,275,6/23/2018,12/10/2018,86,climate_controlled,7075.28,707.528,Terminated
512,3726,17783,189,9/7/2018,10/8/2018,84,climate_controlled,712.28,71.228,Pending
513,19547,36491,88,3/3/2018,12/19/2018,104,frozen,22605.96,2260.596,Declined
514,13487,19729,372,8/9/2018,11/2/2018,129,climate_controlled,6113.96,611.396,Terminated
515,1510,26463,233,12/28/2018,12/30/2018,109,climate_controlled,172.01,17.201,Declined
516,28127,18836,119,12/7/2018,12/30/2018,101,dry,1221.96,122.196,Terminated
517,9521,31764,215,2/6/2018,5/2/2018,73,dry,2513.28,251.328,Declined
518,15969,33546,220,9/8/2018,10/8/2018,89,climate_controlled,1615.17,161.517,Pending
519,19057,23830,239,4/27/2018,9/28/2018,116,climate_controlled,11746.19,1174.619,Declined
520,19153,36950,1,3/10/2018,12/27/2018,133,climate_controlled,3064.32,306.432,Declined
521,33899,24442,212,5/27/2018,9/8/2018,97,climate_controlled,5306.56,530.656,Declined
522,7925,6257,359,12/5/2018,12/23/2018,120,dry,1590.71,159.071,Terminated
523,13626,14141,254,6/6/2018,8/26/2018,95,climate_controlled,2347.71,234.771,Active
524,6955,36491,88,2/5/2018,11/21/2018,136,frozen,29358.47,2935.847,Accepted
525,36338,14352,371,5/12/2018,11/18/2018,148,climate_controlled,5916.76,591.676,Pending
526,37546,19138,54,8/12/2018,10/1/2018,103,climate_controlled,2356.87,235.687,Pending
527,10179,1666,288,5/12/2018,11/20/2018,77,cooler,3266.25,326.625,Active
528,18207,27020,294,2/27/2018,12/28/2018,94,dry,10973.18,1097.318,Terminated
529,38101,39481,197,1/27/2018,12/28/2018,97,climate_controlled,10939.69,1093.969,Active
530,3213,34752,317,2/4/2018,6/15/2018,93,dry,6408.59,640.859,Pending
531,21798,12711,101,12/24/2018,12/29/2018,116,climate_controlled,457.64,45.764,Pending
532,34638,38779,289,11/12/2018,12/22/2018,110,dry,2268.23,226.823,Active
533,117,13603,31,3/1/2018,9/24/2018,68,climate_controlled,10514.19,1051.419,Pending
534,13184,11557,41,6/19/2018,7/16/2018,139,climate_controlled,1520.12,152.012,Declined
535,11620,16016,357,4/28/2018,10/6/2018,146,climate_controlled,14837.76,1483.776,Active
536,18223,15365,341,6/16/2018,11/14/2018,94,climate_controlled,8586.4,858.64,Terminated
537,10090,35610,368,11/4/2018,11/8/2018,85,climate_controlled,41.14,4.114,Active
538,19108,15410,307,6/9/2018,11/17/2018,98,dry,3402.86,340.286,Accepted
539,29306,18836,247,7/30/2018,8/26/2018,136,dry,2704.2,270.42,Accepted
540,20620,72,302,12/21/2018,12/23/2018,133,dry,102.14,10.214,Active
541,7809,8529,51,9/13/2018,9/14/2018,73,climate_controlled,17.66,1.766,Accepted
542,21679,288,9,10/27/2018,11/12/2018,131,climate_controlled,1047.43,104.743,Terminated
543,1714,39158,167,4/20/2018,12/3/2018,75,climate_controlled,3582.25,358.225,Pending
544,22937,21042,72,11/8/2018,12/10/2018,92,cooler,1486.68,148.668,Accepted
545,39524,29058,374,4/27/2018,8/17/2018,113,climate_controlled,4260.74,426.074,Declined
546,23581,33546,5,6/19/2018,12/21/2018,120,climate_controlled,6773.13,677.313,Active
547,37879,28527,300,4/14/2018,10/6/2018,93,cooler,4280.55,428.055,Accepted
548,13237,7541,298,10/12/2018,10/21/2018,102,climate_controlled,555.33,55.533,Pending
549,9687,2324,291,10/16/2018,12/24/2018,72,dry,1515.72,151.572,Active
550,19661,16330,120,10/2/2018,12/21/2018,72,climate_controlled,3272.31,327.231,Accepted
551,40014,11136,23,6/28/2018,12/3/2018,79,dry,6368.9,636.89,Accepted
552,24700,10678,316,2/25/2018,4/25/2018,61,dry,1419.88,141.988,Accepted
553,32058,15365,200,3/31/2018,9/17/2018,103,dry,5526.44,552.644,Accepted
554,35386,34906,148,8/2/2018,12/30/2018,62,climate_controlled,4060.41,406.041,Accepted
555,28339,1525,154,2/20/2018,10/15/2018,123,dry,10580.62,1058.062,Terminated
556,19054,19021,327,8/30/2018,12/3/2018,58,climate_controlled,3767.93,376.793,Active
